pair,model,feature,estimate_type,estimate,train_observations,train_events
24h_to_12h,ridge_regression,bucket__bucket_label_78° to 79°,standardized_coefficient,0.014544544966064457,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_79-80°,standardized_coefficient,0.026687291250087196,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_79° or above,standardized_coefficient,0.0029572843732872506,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_79° or below,standardized_coefficient,0.06301991712290025,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_79° to 80°,standardized_coefficient,-0.010467379494167733,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_80-81°,standardized_coefficient,0.0010234824812648483,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_80° or above,standardized_coefficient,0.007778106412977385,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_80° or below,standardized_coefficient,-0.044907233937120955,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_80° to 81°,standardized_coefficient,0.0075465753547791095,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_81-82°,standardized_coefficient,-0.013255026533374056,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_81° or above,standardized_coefficient,0.05074444770565245,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_81° or below,standardized_coefficient,0.05166572156271168,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_81° to 82°,standardized_coefficient,0.027375144497454446,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_82-83°,standardized_coefficient,0.011294789862189323,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_82° or above,standardized_coefficient,-0.007863982454575728,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_82° or below,standardized_coefficient,0.008097313526423556,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_82° to 83°,standardized_coefficient,0.04061021951142108,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_83-84°,standardized_coefficient,0.026693001884872395,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_83° or above,standardized_coefficient,-0.008535756301978543,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_83° or below,standardized_coefficient,-0.014770108053860862,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_83° to 84°,standardized_coefficient,0.01774142045959704,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_84-85°,standardized_coefficient,0.020373081420048164,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_84° or above,standardized_coefficient,0.05927578507709332,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_84° to 85°,standardized_coefficient,0.04538142719164612,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_85-86°,standardized_coefficient,-0.007639853820910969,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_85° or above,standardized_coefficient,0.0062714717874536394,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_85° or below,standardized_coefficient,0.005418820228197257,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_85° to 86°,standardized_coefficient,-0.010312024900598456,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_86-87°,standardized_coefficient,0.02606426014351199,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_86° or above,standardized_coefficient,0.023431697686434272,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_86° to 87°,standardized_coefficient,0.019241544756348632,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_87-88°,standardized_coefficient,0.010366795386356188,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_87° or above,standardized_coefficient,-0.005321747124947927,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_87° to 88°,standardized_coefficient,0.011583812947875093,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_88-89°,standardized_coefficient,0.028563562361937463,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_88° or above,standardized_coefficient,0.03768952827990768,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_88° to 89°,standardized_coefficient,-0.007888414541151662,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_89-90°,standardized_coefficient,0.0010435293891876277,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_89° or above,standardized_coefficient,0.028605297775248992,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_89° to 90°,standardized_coefficient,0.027288271737192567,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_90-91°,standardized_coefficient,0.01740255964905669,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_90° or above,standardized_coefficient,0.013067180322952914,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_90° to 91°,standardized_coefficient,0.021312831109163984,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_91-92°,standardized_coefficient,0.03189252518591943,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_91° or above,standardized_coefficient,-0.007350707273279855,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_91° to 92°,standardized_coefficient,0.016462946154566064,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_92-93°,standardized_coefficient,0.001987658232309653,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_92° or above,standardized_coefficient,0.0634719530025649,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_92° to 93°,standardized_coefficient,0.05034084349908557,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_93-94°,standardized_coefficient,0.03291895564641382,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_93° or above,standardized_coefficient,0.012052005990561254,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_93° to 94°,standardized_coefficient,0.03419604251142544,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_94-95°,standardized_coefficient,0.01596665688038482,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_94° or above,standardized_coefficient,-0.00477148130886268,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_94° to 95°,standardized_coefficient,-0.005779760978462429,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_95° to 96°,standardized_coefficient,-0.03013937073583063,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_96° or above,standardized_coefficient,0.034705607402073395,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_97° to 98°,standardized_coefficient,-0.03274508034064287,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<53°,standardized_coefficient,-0.012149094347355529,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<57°,standardized_coefficient,-0.006706146659611089,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<61°,standardized_coefficient,-0.041858039289053364,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<65°,standardized_coefficient,-0.0076186616633840566,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<66°,standardized_coefficient,-0.020082812603706097,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<69°,standardized_coefficient,-0.04111326284159892,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<70°,standardized_coefficient,-0.0029619091602879036,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<71°,standardized_coefficient,-0.029870442421092592,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<73°,standardized_coefficient,-0.018224378292388856,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<74°,standardized_coefficient,-0.044936745117037186,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<75°,standardized_coefficient,-0.06762776876490302,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<76°,standardized_coefficient,-0.059636647996726674,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<77°,standardized_coefficient,0.006515095274030843,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<78°,standardized_coefficient,-0.020827854877008185,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<79°,standardized_coefficient,0.007343191076977173,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<80°,standardized_coefficient,-0.040451622098856437,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<81°,standardized_coefficient,-0.010954265608479449,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<82°,standardized_coefficient,-0.04485399623879966,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<83°,standardized_coefficient,-0.02914307177496995,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<84°,standardized_coefficient,0.029707924321614086,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<85°,standardized_coefficient,-0.029851823783060887,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<86°,standardized_coefficient,-0.00510600873017061,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<87°,standardized_coefficient,-0.03283739469212055,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<88°,standardized_coefficient,-0.053853932588025274,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<89°,standardized_coefficient,-0.03723183058273948,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<91°,standardized_coefficient,-0.018552800757265193,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_<94°,standardized_coefficient,-0.02955215291394761,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>31°,standardized_coefficient,-0.04645374872004196,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>32°,standardized_coefficient,0.0035523520028322283,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>33°,standardized_coefficient,-0.004085084337534375,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>34°,standardized_coefficient,-0.018398204710130418,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>35°,standardized_coefficient,-0.04093045448767971,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>36°,standardized_coefficient,-0.017254141457609624,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>38°,standardized_coefficient,-0.018810179182476287,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>39°,standardized_coefficient,0.032853278467125484,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>40°,standardized_coefficient,-0.018877887039218597,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>41°,standardized_coefficient,-0.014029537313952673,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>42°,standardized_coefficient,-0.014346934823521776,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>43°,standardized_coefficient,0.04475031337547696,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>44°,standardized_coefficient,0.00031808917754102325,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>45°,standardized_coefficient,-0.056534262386812,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>46°,standardized_coefficient,0.0746046709735105,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>47°,standardized_coefficient,-0.033013057339737695,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>48°,standardized_coefficient,0.012808277849719333,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>48º,standardized_coefficient,0.013942422191173986,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>49°,standardized_coefficient,-0.023761079270118782,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>50°,standardized_coefficient,-0.018702107057464168,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>50º,standardized_coefficient,-0.03229979376532065,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>51°,standardized_coefficient,-0.006817353308404477,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>52°,standardized_coefficient,0.033978831997248146,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>52º,standardized_coefficient,0.010204497619376753,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>53°,standardized_coefficient,0.03923898728619963,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>53º,standardized_coefficient,-0.08286108004138827,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>54°,standardized_coefficient,0.004783055498613532,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>54º,standardized_coefficient,0.010693906458349355,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>55°,standardized_coefficient,-0.015597311792019727,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>55º,standardized_coefficient,-0.0642719429011386,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>56°,standardized_coefficient,0.04137237063704498,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>56º,standardized_coefficient,-0.01938732004483756,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>57°,standardized_coefficient,-0.001756189892639652,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>58°,standardized_coefficient,0.031648054420684774,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>58º,standardized_coefficient,0.017728682890228026,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>59°,standardized_coefficient,0.06266699113185448,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>59º,standardized_coefficient,0.0453581451008914,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>60°,standardized_coefficient,-0.005649101213623318,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>60º,standardized_coefficient,0.04454835116484452,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>61°,standardized_coefficient,0.04897088480205435,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>61º,standardized_coefficient,0.0225659783844021,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>62º,standardized_coefficient,0.04260095848749624,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>63º,standardized_coefficient,8.685164741762096e-05,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>64°,standardized_coefficient,0.03073572208559191,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>66°,standardized_coefficient,-0.016575595502190826,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>67°,standardized_coefficient,-0.007443456104298015,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>67º,standardized_coefficient,0.07677463499419002,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>68°,standardized_coefficient,0.06861879162575618,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>69°,standardized_coefficient,-0.02395242453610266,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>70º,standardized_coefficient,0.03169678874014007,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>71°,standardized_coefficient,-0.01770474200650587,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>72°,standardized_coefficient,0.04396301840281757,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>72º,standardized_coefficient,-0.012709741701974463,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>73°,standardized_coefficient,-0.004022353651100149,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>74°,standardized_coefficient,0.008179363203247723,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>75°,standardized_coefficient,-0.04186008285084115,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>76°,standardized_coefficient,0.051389597986771604,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>77°,standardized_coefficient,-0.010813808622135263,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>78°,standardized_coefficient,-0.02938805628164278,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>79°,standardized_coefficient,0.032885712879764155,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>80°,standardized_coefficient,0.0031028385455934824,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>81°,standardized_coefficient,-0.030247837199207598,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>82°,standardized_coefficient,-0.033755875603829436,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>83°,standardized_coefficient,-0.05076430798932929,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>84°,standardized_coefficient,-0.025070761357259337,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>85°,standardized_coefficient,0.006060778274289193,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>86°,standardized_coefficient,0.007592018409149864,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>87°,standardized_coefficient,-0.017079438305583314,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>88°,standardized_coefficient,0.0012594770464800032,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>89°,standardized_coefficient,-0.042881208550815675,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>90°,standardized_coefficient,-0.0015830252739712852,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>91°,standardized_coefficient,-0.03233884506616639,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>92°,standardized_coefficient,0.025019844292541792,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>93°,standardized_coefficient,-0.0028915784804212394,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>94°,standardized_coefficient,-0.012603911376039119,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_>97°,standardized_coefficient,-0.0037370196794264845,4402,1193
24h_to_12h,ridge_regression,bucket__bucket_label_infrequent_sklearn,standardized_coefficient,-0.02092328032909377,4402,1193
24h_to_12h,random_forest,numeric__midpoint_probability,feature_importance,0.041728714491154936,4402,1193
24h_to_12h,random_forest,numeric__bid_ask_spread,feature_importance,0.49476365439191716,4402,1193
24h_to_12h,random_forest,numeric__volume,feature_importance,0.009968017083827888,4402,1193
24h_to_12h,random_forest,numeric__open_interest,feature_importance,0.026257535647173886,4402,1193
24h_to_12h,random_forest,numeric__delta_p_1h,feature_importance,0.1745311712078998,4402,1193
24h_to_12h,random_forest,numeric__delta_p_6h,feature_importance,0.09079857015588622,4402,1193
24h_to_12h,random_forest,numeric__volatility_6h,feature_importance,0.03983034153567121,4402,1193
24h_to_12h,random_forest,numeric__volatility_24h,feature_importance,0.029533526471030105,4402,1193
24h_to_12h,random_forest,numeric__volume_6h,feature_importance,0.04404792867445754,4402,1193
24h_to_12h,random_forest,numeric__volume_24h,feature_importance,0.04073878866859411,4402,1193
24h_to_12h,random_forest,numeric__time_to_close,feature_importance,0.0009424545458588503,4402,1193
24h_to_12h,random_forest,numeric__missingindicator_delta_p_1h,feature_importance,0.0002386983585206694,4402,1193
24h_to_12h,random_forest,numeric__missingindicator_delta_p_6h,feature_importance,0.0008815024638790406,4402,1193
24h_to_12h,random_forest,numeric__missingindicator_volatility_6h,feature_importance,5.2031184093060685e-05,4402,1193
24h_to_12h,random_forest,numeric__missingindicator_volatility_24h,feature_importance,0.00013268202333403272,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_26° to 27°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_28° to 29°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_29° to 30°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_30° to 31°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_31° to 32°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_32° to 33°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_33° to 34°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_34° to 35°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_35° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_35° to 36°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_36° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_36° to 37°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_37° to 38°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_38° to 39°,feature_importance,0.00026863963872091344,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_39° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_39° or lower,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_39° to 40°,feature_importance,4.8721650025889624e-05,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_40° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_40° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_40° to 41°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_41° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_41° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_41° or lower,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_41° to 42°,feature_importance,0.0014288901817778902,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_42° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_42° to 43°,feature_importance,0.0009695293877292572,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_43° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_43° to 44°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_44° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_44° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_44° to 45°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_45° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_45° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_45° or lower,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_45° to 46°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_46° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_46° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_46° to 47°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_47° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_47° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_47° to 48°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_48° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_48° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_48° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_48° to 49°,feature_importance,5.77453133384326e-05,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_49° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_49° to 50°,feature_importance,0.00044808106840951413,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_50° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_50° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_50° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_50° to 51°,feature_importance,7.214206280845802e-05,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_51° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_51° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_51° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_51° to 52°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_52° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_52° or lower,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_52° to 53°,feature_importance,8.005214638863392e-05,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_53-54°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_53° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_53° to 54°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_54° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_54° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_54° or lower,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_54° to 55°,feature_importance,6.504788587466197e-05,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_55-56°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_55° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_55° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_55° to 56°,feature_importance,0.00015568498487644272,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_56° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_56° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_56° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_56° to 57°,feature_importance,5.517527236209633e-05,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_57-58°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_57° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_57° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_57° to 58°,feature_importance,0.00024754670204597096,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_58° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_58° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_58° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_58° to 59°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_59-60°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_59° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_59° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_59° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_59° to 60°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_60° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_60° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_60° or higher,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_60° to 61°,feature_importance,0.0001647552689485169,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_61-62°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_61° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_61° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_61° to 62°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_62° or above,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_62° or below,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_62° to 63°,feature_importance,0.0,4402,1193
24h_to_12h,random_forest,bucket__bucket_label_63-64°,feature_importance,0.0,4402,1193
